Namespace(seed=969491451, GPU_to_use=None, epochs=100, batch_size=32, lr=0.0005, lr_decay=200, gamma=0.5, training_samples=4384, test_samples=1460, shuffle_traindata=True, prediction_steps=10, encoder_hidden=256, decoder_hidden=256, encoder='mlp', decoder='mlp', prior=1, edge_types=2, dont_use_encoder=False, lr_z=0.1, global_temp=False, load_temperatures=False, alpha=2, num_cats=3, unobserved=0, model_unobserved=0, dont_shuffle_unobserved=False, teacher_forcing=0, suffix='_energy_long_1d', timesteps=24, num_atoms=7, dims=11, datadir='./data', save_folder='logs', expername='', sym_save_folder='../logs', load_folder='', test_time_adapt=False, lr_logits=0.01, num_tta_steps=100, dont_skip_first=False, temp=0.5, hard=False, no_validate=False, no_cuda=False, var=5e-07, encoder_dropout=0.0, decoder_dropout=0.0, no_factor=False, f='C:\\Users\\GwenH\\AppData\\Roaming\\jupyter\\runtime\\kernel-98e3a0cb-ff6b-4c5e-988b-840e7369adbb.json', test=True, device=device(type='cuda', index=0), cuda=True, factor=True, validate=True, shuffle_unobserved=True, skip_first=True, use_encoder=True, time='20221106-201437', num_GPU=1, batch_size_multiGPU=32, log_path='logs\\20221106-201437')
DataParallel(
  (module): MLPEncoder(
    (mlp1): MLP(
      (fc1): Linear(in_features=264, out_features=256, bias=True)
      (fc2): Linear(in_features=256, out_features=256, bias=True)
      (bn): BatchNorm1d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    )
    (mlp2): MLP(
      (fc1): Linear(in_features=512, out_features=256, bias=True)
      (fc2): Linear(in_features=256, out_features=256, bias=True)
      (bn): BatchNorm1d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    )
    (mlp3): MLP(
      (fc1): Linear(in_features=256, out_features=256, bias=True)
      (fc2): Linear(in_features=256, out_features=256, bias=True)
      (bn): BatchNorm1d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    )
    (mlp4): MLP(
      (fc1): Linear(in_features=768, out_features=256, bias=True)
      (fc2): Linear(in_features=256, out_features=256, bias=True)
      (bn): BatchNorm1d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    )
    (fc_out): Linear(in_features=256, out_features=2, bias=True)
  )
)
DataParallel(
  (module): MLPDecoder(
    (msg_fc1): ModuleList(
      (0): Linear(in_features=22, out_features=256, bias=True)
      (1): Linear(in_features=22, out_features=256, bias=True)
    )
    (msg_fc2): ModuleList(
      (0): Linear(in_features=256, out_features=256, bias=True)
      (1): Linear(in_features=256, out_features=256, bias=True)
    )
    (out_fc1): Linear(in_features=267, out_features=256, bias=True)
    (out_fc2): Linear(in_features=256, out_features=256, bias=True)
    (out_fc3): Linear(in_features=256, out_features=11, bias=True)
  )
)
0 train	 	loss_kl -0.4722644167 	acc 0.4987780240 	auroc 0.4981517636 	loss_nll 5363315.1870437954 	loss_mse 0.0211988730 	loss 5363314.7664233577 	inference time 0.0376510829 	time: 7.9477s 	
7 train	 	loss_kl -0.3566926324 	acc 0.4996361227 	auroc 0.5005144178 	loss_nll 232750.7017563869 	loss_mse 0.0009199632 	loss 232750.3454607664 	inference time 0.0287687535 	time: 7.0491s 	
7 validate	 	loss_kl -0.2598194172 	acc 0.5020606884 	auroc 0.5032976420 	loss_nll 602993.3896059783 	loss_mse 0.0023833729 	loss 602993.1253396739 	inference time 0.0320031902 	time: 4.1439s 	
8 train	 	loss_kl -0.3550393075 	acc 0.4996035367 	auroc 0.5005680256 	loss_nll 215609.0273722628 	loss_mse 0.0008522095 	loss 215608.6715328467 	inference time 0.0291259880 	time: 7.1887s 	
8 validate	 	loss_kl -0.3007116690 	acc 0.5019636387 	auroc 0.5028935225 	loss_nll 609815.5455163043 	loss_mse 0.0024103379 	loss 609815.2438858695 	inference time 0.0369446174 	time: 4.2227s 	
9 train	 	loss_kl -0.3538594144 	acc 0.4997718978 	auroc 0.5003660418 	loss_nll 205469.1313868613 	loss_mse 0.0008121309 	loss 205468.7769160584 	inference time 0.0292067075 	time: 7.1588s 	
9 validate	 	loss_kl -0.4403301704 	acc 0.5017371894 	auroc 0.5029551194 	loss_nll 637083.5103600543 	loss_mse 0.0025181165 	loss 637083.0701426631 	inference time 0.0365759186 	time: 4.2197s 	
10 train	 	loss_kl -0.3540405812 	acc 0.4990550052 	auroc 0.5002745391 	loss_nll 198655.8394160584 	loss_mse 0.0007852009 	loss 198655.4856295621 	inference time 0.0295854311 	time: 7.2167s 	
10 validate	 	loss_kl -0.3733594003 	acc 0.5015819099 	auroc 0.5028789318 	loss_nll 597059.5516304348 	loss_mse 0.0023599191 	loss 597059.1791779891 	inference time 0.0319363190 	time: 4.2032s 	
11 train	 	loss_kl -0.3483780035 	acc 0.4996958637 	auroc 0.5004761082 	loss_nll 191394.7657390511 	loss_mse 0.0007565010 	loss 191394.4178832117 	inference time 0.0298400900 	time: 7.2745s 	
11 validate	 	loss_kl -0.3308198293 	acc 0.5011840062 	auroc 0.5028212428 	loss_nll 626124.8513926631 	loss_mse 0.0024748016 	loss 626124.5208899457 	inference time 0.0366629414 	time: 4.2397s 	
12 train	 	loss_kl -0.3402168699 	acc 0.4993211244 	auroc 0.5003747459 	loss_nll 187538.4965784672 	loss_mse 0.0007412588 	loss 187538.1559078467 	inference time 0.0300654164 	time: 7.2905s 	
12 validate	 	loss_kl -0.3415915383 	acc 0.5018051242 	auroc 0.5026795764 	loss_nll 622633.6873301631 	loss_mse 0.0024610026 	loss 622633.3490149457 	inference time 0.0305920891 	time: 4.1698s 	
13 train	 	loss_kl -0.3328876154 	acc 0.4993591415 	auroc 0.5004028845 	loss_nll 184654.8229927007 	loss_mse 0.0007298609 	loss 184654.4901916058 	inference time 0.0297088919 	time: 7.3134s 	
13 validate	 	loss_kl -0.4107651950 	acc 0.5025718168 	auroc 0.5029230644 	loss_nll 589854.3223505435 	loss_mse 0.0023314399 	loss 589853.9111752717 	inference time 0.0347548153 	time: 4.3145s 	
14 train	 	loss_kl -0.3278192878 	acc 0.4991473323 	auroc 0.5005948106 	loss_nll 181415.2037522810 	loss_mse 0.0007170561 	loss 181414.8755702555 	inference time 0.0298688046 	time: 7.3204s 	
14 validate	 	loss_kl -0.4108053831 	acc 0.5022774327 	auroc 0.5030044227 	loss_nll 552849.4184782609 	loss_mse 0.0021851755 	loss 552849.0076426631 	inference time 0.0332588838 	time: 4.3414s 	
15 train	 	loss_kl -0.3136770236 	acc 0.4990875912 	auroc 0.5003170912 	loss_nll 178887.0337591241 	loss_mse 0.0007070633 	loss 178886.7203467153 	inference time 0.0302404139 	time: 7.4281s 	
15 validate	 	loss_kl -0.3959757835 	acc 0.5019312888 	auroc 0.5027823758 	loss_nll 543273.0035665761 	loss_mse 0.0021473240 	loss 543272.6083559783 	inference time 0.0330647697 	time: 4.3414s 	
16 train	 	loss_kl -0.3346814163 	acc 0.4991527633 	auroc 0.5004149580 	loss_nll 176591.5262317518 	loss_mse 0.0006979902 	loss 176591.1914917883 	inference time 0.0298397141 	time: 7.3204s 	
16 validate	 	loss_kl -0.3348176615 	acc 0.5015398551 	auroc 0.5031500507 	loss_nll 493703.2790421196 	loss_mse 0.0019513963 	loss 493702.9432744565 	inference time 0.0361424581 	time: 4.3623s 	
17 train	 	loss_kl -0.3225939211 	acc 0.4993917275 	auroc 0.5005571738 	loss_nll 170190.0356409672 	loss_mse 0.0006726878 	loss 170189.7133325730 	inference time 0.0299999575 	time: 7.3653s 	
17 validate	 	loss_kl -0.4507117356 	acc 0.5020898033 	auroc 0.5029328011 	loss_nll 501461.6998980978 	loss_mse 0.0019820619 	loss 501461.2503396739 	inference time 0.0336713584 	time: 4.4629s 	
18 train	 	loss_kl -0.3205250813 	acc 0.4992559524 	auroc 0.5007258755 	loss_nll 167671.5399178832 	loss_mse 0.0006627333 	loss 167671.2189210767 	inference time 0.0306187146 	time: 7.5248s 	
18 validate	 	loss_kl -0.5261330443 	acc 0.5016466097 	auroc 0.5024548185 	loss_nll 568028.2727581522 	loss_mse 0.0022451709 	loss 568027.7515285326 	inference time 0.0334987122 	time: 4.3135s 	
19 train	 	loss_kl -0.3114854556 	acc 0.4986476799 	auroc 0.5007531785 	loss_nll 175137.4490191606 	loss_mse 0.0006922428 	loss 175137.1376026460 	inference time 0.0307274892 	time: 7.5677s 	
19 validate	 	loss_kl -0.5115535732 	acc 0.5020056936 	auroc 0.5028289705 	loss_nll 511897.8500339674 	loss_mse 0.0020233115 	loss 511897.3386548913 	inference time 0.0320663193 	time: 4.3244s 	
20 train	 	loss_kl -0.3261102716 	acc 0.4993700035 	auroc 0.5005417911 	loss_nll 161599.0824589416 	loss_mse 0.0006387315 	loss 161598.7562728102 	inference time 0.0306845286 	time: 7.5378s 	
20 validate	 	loss_kl -0.4962098602 	acc 0.5018180642 	auroc 0.5024410340 	loss_nll 476127.0028872283 	loss_mse 0.0018819248 	loss 476126.5064538043 	inference time 0.0376167764 	time: 4.4581s 	
21 train	 	loss_kl -0.3174352322 	acc 0.4991201773 	auroc 0.5006264265 	loss_nll 163922.2647696168 	loss_mse 0.0006479140 	loss 163921.9469092153 	inference time 0.0306691427 	time: 7.5119s 	
21 validate	 	loss_kl -0.5128365217 	acc 0.5013748706 	auroc 0.5021132388 	loss_nll 443430.2124660326 	loss_mse 0.0017526885 	loss 443429.7007472826 	inference time 0.0359256579 	time: 4.3883s 	
22 train	 	loss_kl -0.3229439735 	acc 0.4990604362 	auroc 0.5005103004 	loss_nll 160341.0048471715 	loss_mse 0.0006337589 	loss 160340.6824247263 	inference time 0.0306768330 	time: 7.4580s 	
22 validate	 	loss_kl -0.5642917412 	acc 0.5004528986 	auroc 0.5023721620 	loss_nll 480495.6501358696 	loss_mse 0.0018991922 	loss 480495.0831351902 	inference time 0.0339096577 	time: 4.4112s 	
23 train	 	loss_kl -0.3037058601 	acc 0.4992831074 	auroc 0.5004742085 	loss_nll 163039.7673357664 	loss_mse 0.0006444259 	loss 163039.4631044708 	inference time 0.0313034214 	time: 7.6246s 	
23 validate	 	loss_kl -0.4186367156 	acc 0.5008152174 	auroc 0.5025593319 	loss_nll 430000.7615489130 	loss_mse 0.0016996076 	loss 430000.3415421196 	inference time 0.0364675626 	time: 4.4900s 	
24 train	 	loss_kl -0.3054070529 	acc 0.4997936218 	auroc 0.5003942680 	loss_nll 156239.4299726277 	loss_mse 0.0006175471 	loss 156239.1248859489 	inference time 0.0311501896 	time: 7.6156s 	
24 validate	 	loss_kl -0.5432053791 	acc 0.5007861025 	auroc 0.5022789631 	loss_nll 459341.8478260870 	loss_mse 0.0018155803 	loss 459341.3058763587 	inference time 0.0344736317 	time: 4.3942s 	
25 train	 	loss_kl -0.3109342164 	acc 0.4998913799 	auroc 0.5007346414 	loss_nll 157460.3861199818 	loss_mse 0.0006223730 	loss 157460.0748745438 	inference time 0.0311645609 	time: 7.6226s 	
25 validate	 	loss_kl -0.4709604719 	acc 0.5012195911 	auroc 0.5025472422 	loss_nll 421612.5039911685 	loss_mse 0.0016664524 	loss 421612.0345618207 	inference time 0.0367277809 	time: 4.3603s 	
26 train	 	loss_kl -0.2978382550 	acc 0.4985444908 	auroc 0.5003905335 	loss_nll 154609.7221145073 	loss_mse 0.0006111056 	loss 154609.4242700730 	inference time 0.0310333297 	time: 7.5548s 	
26 validate	 	loss_kl -0.3631229903 	acc 0.5009381470 	auroc 0.5022847447 	loss_nll 418779.8775475543 	loss_mse 0.0016552564 	loss 418779.5161345109 	inference time 0.0336922822 	time: 4.3952s 	
27 train	 	loss_kl -0.3031235818 	acc 0.4991907803 	auroc 0.5001391157 	loss_nll 153026.3017221715 	loss_mse 0.0006048470 	loss 153025.9977760036 	inference time 0.0312297536 	time: 7.6525s 	
27 validate	 	loss_kl -0.4839691066 	acc 0.5014913302 	auroc 0.5023931566 	loss_nll 371156.3862092391 	loss_mse 0.0014670212 	loss 371155.9021739130 	inference time 0.0326307597 	time: 4.4491s 	
28 train	 	loss_kl -0.3012987406 	acc 0.4993211244 	auroc 0.5000767173 	loss_nll 159248.0666628650 	loss_mse 0.0006294390 	loss 159247.7658531022 	inference time 0.0312816122 	time: 7.6056s 	
28 validate	 	loss_kl -0.3785059925 	acc 0.5015430901 	auroc 0.5026197290 	loss_nll 424742.0411005435 	loss_mse 0.0016788222 	loss 424741.6638926630 	inference time 0.0391566287 	time: 4.4800s 	
29 train	 	loss_kl -0.2952421221 	acc 0.4997338808 	auroc 0.5001288424 	loss_nll 156708.1304744525 	loss_mse 0.0006193997 	loss 156707.8349110401 	inference time 0.0315144950 	time: 7.7452s 	
29 validate	 	loss_kl -0.5425215888 	acc 0.5003655538 	auroc 0.5020496742 	loss_nll 414596.4332540761 	loss_mse 0.0016387210 	loss 414595.8914741848 	inference time 0.0362077433 	time: 4.4212s 	
30 train	 	loss_kl -0.3045404469 	acc 0.4999674140 	auroc 0.5004483518 	loss_nll 149605.2672787409 	loss_mse 0.0005913251 	loss 149604.9631044708 	inference time 0.0316307580 	time: 7.7602s 	
30 validate	 	loss_kl -0.4608808642 	acc 0.5014460404 	auroc 0.5019422912 	loss_nll 339619.8056216033 	loss_mse 0.0013423707 	loss 339619.3427309783 	inference time 0.0341260848 	time: 4.4112s 	
31 train	 	loss_kl -0.2997843795 	acc 0.4996089677 	auroc 0.4999594550 	loss_nll 158203.9601391423 	loss_mse 0.0006253121 	loss 158203.6604128650 	inference time 0.0315871622 	time: 7.8071s 	
31 validate	 	loss_kl -0.4366797672 	acc 0.5026915114 	auroc 0.5021343695 	loss_nll 345397.0988451087 	loss_mse 0.0013652058 	loss 345396.6649116848 	inference time 0.0359918190 	time: 4.5359s 	
32 train	 	loss_kl -0.2854785176 	acc 0.4997664668 	auroc 0.5004632987 	loss_nll 153716.8135264599 	loss_mse 0.0006075763 	loss 153716.5282276460 	inference time 0.0309101126 	time: 7.5897s 	
32 validate	 	loss_kl -0.4727544014 	acc 0.5021286232 	auroc 0.5021595469 	loss_nll 347967.8867187500 	loss_mse 0.0013753670 	loss 347967.4150815217 	inference time 0.0333889930 	time: 4.4242s 	
33 train	 	loss_kl -0.2876865239 	acc 0.4997121568 	auroc 0.5000837057 	loss_nll 148160.5241218066 	loss_mse 0.0005856147 	loss 148160.2362568431 	inference time 0.0316160178 	time: 7.7662s 	
33 validate	 	loss_kl -0.3969304827 	acc 0.5013263458 	auroc 0.5025508886 	loss_nll 324817.0238620924 	loss_mse 0.0012838617 	loss 324816.6279721467 	inference time 0.0344733363 	time: 4.4341s 	
34 train	 	loss_kl -0.2774591300 	acc 0.4999674140 	auroc 0.5005450945 	loss_nll 143260.7713845803 	loss_mse 0.0005662481 	loss 143260.4929288321 	inference time 0.0329227500 	time: 8.0488s 	
34 validate	 	loss_kl -0.4386224873 	acc 0.5019021739 	auroc 0.5029566254 	loss_nll 443717.1483525815 	loss_mse 0.0017538226 	loss 443716.7097486413 	inference time 0.0358262580 	time: 4.6471s 	
35 train	 	loss_kl -0.2715053372 	acc 0.5002118092 	auroc 0.5002458409 	loss_nll 143617.6783188869 	loss_mse 0.0005676588 	loss 143617.4065351277 	inference time 0.0316828811 	time: 7.8462s 	
35 validate	 	loss_kl -0.4021065579 	acc 0.5010449017 	auroc 0.5021634352 	loss_nll 383414.5698879076 	loss_mse 0.0015154725 	loss 383414.1652513587 	inference time 0.0343686135 	time: 4.4039s 	
36 train	 	loss_kl -0.2661890786 	acc 0.5000543100 	auroc 0.5004643719 	loss_nll 146523.6053832117 	loss_mse 0.0005791446 	loss 146523.3391879562 	inference time 0.0319331301 	time: 7.8662s 	
36 validate	 	loss_kl -0.4796508068 	acc 0.5017210145 	auroc 0.5017656916 	loss_nll 294469.3275305707 	loss_mse 0.0011639103 	loss 294468.8467221467 	inference time 0.0388963585 	time: 4.5216s 	
37 train	 	loss_kl -0.2765152020 	acc 0.5001031891 	auroc 0.5003290261 	loss_nll 141052.1050410584 	loss_mse 0.0005575182 	loss 141051.8284101277 	inference time 0.0317796530 	time: 7.7962s 	
37 validate	 	loss_kl -0.4705491727 	acc 0.5013781056 	auroc 0.5020391302 	loss_nll 361736.9239130435 	loss_mse 0.0014297901 	loss 361736.4544836957 	inference time 0.0363815608 	time: 4.5436s 	
38 train	 	loss_kl -0.2769444669 	acc 0.5003149983 	auroc 0.5009324255 	loss_nll 156314.3811017336 	loss_mse 0.0006178434 	loss 156314.1035013686 	inference time 0.0323592625 	time: 7.9708s 	
38 validate	 	loss_kl -0.4128611243 	acc 0.5008960921 	auroc 0.5017578070 	loss_nll 351682.5568953804 	loss_mse 0.0013900496 	loss 351682.1456351902 	inference time 0.0346767902 	time: 4.5522s 	
39 train	 	loss_kl -0.2681926966 	acc 0.5002118092 	auroc 0.5003008231 	loss_nll 140718.9924156022 	loss_mse 0.0005562015 	loss 140718.7239393248 	inference time 0.0321269383 	time: 7.8913s 	
39 validate	 	loss_kl -0.4840013106 	acc 0.5011160714 	auroc 0.5021216912 	loss_nll 333629.5009341033 	loss_mse 0.0013186936 	loss 333629.0168138587 	inference time 0.0382120091 	time: 4.5103s 	
40 train	 	loss_kl -0.2704715368 	acc 0.4999782760 	auroc 0.5006514584 	loss_nll 135349.7148152372 	loss_mse 0.0005349791 	loss 135349.4442860401 	inference time 0.0320288143 	time: 7.9050s 	
40 validate	 	loss_kl -0.4545113574 	acc 0.5012292961 	auroc 0.5025440915 	loss_nll 313878.6426630435 	loss_mse 0.0012406270 	loss 313878.1884341033 	inference time 0.0375619816 	time: 4.5181s 	
41 train	 	loss_kl -0.2649650482 	acc 0.5007983577 	auroc 0.5006055160 	loss_nll 140919.6043567518 	loss_mse 0.0005569945 	loss 140919.3397582117 	inference time 0.0318786350 	time: 7.8939s 	
41 validate	 	loss_kl -0.4894695995 	acc 0.5011128364 	auroc 0.5020516974 	loss_nll 350128.3523267663 	loss_mse 0.0013839065 	loss 350127.8646399457 	inference time 0.0331736440 	time: 4.4718s 	
42 train	 	loss_kl -0.2754208107 	acc 0.4998750869 	auroc 0.5001933350 	loss_nll 143379.9126938869 	loss_mse 0.0005667190 	loss 143379.6373175182 	inference time 0.0316519946 	time: 7.7971s 	
42 validate	 	loss_kl -0.3165818945 	acc 0.5010060818 	auroc 0.5020427128 	loss_nll 287382.0293817935 	loss_mse 0.0011358973 	loss 287381.7106827446 	inference time 0.0344158722 	time: 4.4805s 	
43 train	 	loss_kl -0.2607664557 	acc 0.5007874957 	auroc 0.5000724470 	loss_nll 135488.6646327555 	loss_mse 0.0005355283 	loss 135488.4033416971 	inference time 0.0320153184 	time: 7.9160s 	
43 validate	 	loss_kl -0.2834319531 	acc 0.5006599379 	auroc 0.5013145909 	loss_nll 267760.6714504076 	loss_mse 0.0010583425 	loss 267760.3868885870 	inference time 0.0362339642 	time: 4.4853s 	
44 train	 	loss_kl -0.2596303628 	acc 0.5000380170 	auroc 0.5001408878 	loss_nll 135150.9990875912 	loss_mse 0.0005341936 	loss 135150.7390510949 	inference time 0.0318304727 	time: 7.8306s 	
44 validate	 	loss_kl -0.4093814534 	acc 0.5013457557 	auroc 0.5018704206 	loss_nll 360163.5040760870 	loss_mse 0.0014235711 	loss 360163.0975713315 	inference time 0.0382470203 	time: 4.5656s 	
45 train	 	loss_kl -0.2624495301 	acc 0.5004996524 	auroc 0.5004154633 	loss_nll 131446.7604356752 	loss_mse 0.0005195524 	loss 131446.4978330292 	inference time 0.0318427678 	time: 7.7911s 	
45 validate	 	loss_kl -0.4550559436 	acc 0.5006081781 	auroc 0.5023769570 	loss_nll 376242.1948029891 	loss_mse 0.0014871232 	loss 376241.7396399457 	inference time 0.0375939245 	time: 4.5220s 	
46 train	 	loss_kl -0.2603857116 	acc 0.5000814651 	auroc 0.5004523791 	loss_nll 137556.7779995438 	loss_mse 0.0005437027 	loss 137556.5174498175 	inference time 0.0322856677 	time: 7.9253s 	
46 validate	 	loss_kl -0.3872487347 	acc 0.5014136905 	auroc 0.5023595036 	loss_nll 262664.1806216033 	loss_mse 0.0010381983 	loss 262663.7939877717 	inference time 0.0349858481 	time: 4.5200s 	
47 train	 	loss_kl -0.2663596952 	acc 0.5000814651 	auroc 0.5001728604 	loss_nll 133527.7482322080 	loss_mse 0.0005277776 	loss 133527.4820369525 	inference time 0.0320047775 	time: 7.8619s 	
47 validate	 	loss_kl -0.3800061183 	acc 0.5019539337 	auroc 0.5035213714 	loss_nll 270065.0145210598 	loss_mse 0.0010674506 	loss 270064.6336616848 	inference time 0.0384846615 	time: 4.5459s 	
48 train	 	loss_kl -0.2435416385 	acc 0.5004399114 	auroc 0.5007659939 	loss_nll 127967.3516765511 	loss_mse 0.0005057998 	loss 127967.1084625912 	inference time 0.0320815257 	time: 7.9250s 	
48 validate	 	loss_kl -0.3585132156 	acc 0.5013522257 	auroc 0.5023108682 	loss_nll 274907.5479789402 	loss_mse 0.0010865910 	loss 274907.1911514946 	inference time 0.0387536598 	time: 4.5367s 	
49 train	 	loss_kl -0.2417323585 	acc 0.5005648245 	auroc 0.5006508299 	loss_nll 150101.0867928832 	loss_mse 0.0005932849 	loss 150100.8448905110 	inference time 0.0323680718 	time: 7.9276s 	
49 validate	 	loss_kl -0.3566587898 	acc 0.5022871377 	auroc 0.5029923303 	loss_nll 401648.1030910326 	loss_mse 0.0015875418 	loss 401647.7430366848 	inference time 0.0338497214 	time: 4.5396s 	
50 train	 	loss_kl -0.2678986588 	acc 0.4996795707 	auroc 0.4997805750 	loss_nll 161006.1763800182 	loss_mse 0.0006363880 	loss 161005.9083599453 	inference time 0.0325731953 	time: 8.0415s 	
50 validate	 	loss_kl -0.3871220940 	acc 0.5022903727 	auroc 0.5005077696 	loss_nll 253257.3149626359 	loss_mse 0.0010010170 	loss 253256.9290081522 	inference time 0.0372474401 	time: 4.5558s 	
51 train	 	loss_kl -0.2976288004 	acc 0.5004344804 	auroc 0.5001983935 	loss_nll 141002.2809078467 	loss_mse 0.0005573212 	loss 141001.9835196168 	inference time 0.0320159623 	time: 7.8945s 	
