Namespace(seed=969491451, GPU_to_use=None, epochs=100, batch_size=32, lr=0.0005, lr_decay=200, gamma=0.5, training_samples=1096, test_samples=365, shuffle_traindata=True, prediction_steps=10, encoder_hidden=256, decoder_hidden=256, encoder='mlp', decoder='mlp', prior=1, edge_types=2, dont_use_encoder=True, lr_z=0.1, global_temp=False, load_temperatures=False, alpha=2, num_cats=3, unobserved=0, model_unobserved=0, dont_shuffle_unobserved=False, teacher_forcing=0, suffix='_energy_all_1d', timesteps=24, num_atoms=28, dims=10, datadir='./data', save_folder='logs', expername='', sym_save_folder='../logs', load_folder='', test_time_adapt=False, lr_logits=0.01, num_tta_steps=100, dont_skip_first=False, temp=0.5, hard=False, no_validate=False, no_cuda=False, var=5e-07, encoder_dropout=0.0, decoder_dropout=0.0, no_factor=False, f='C:\\Users\\GwenH\\AppData\\Roaming\\jupyter\\runtime\\kernel-204e35d8-5abf-4cde-8c16-c5199476a4e0.json', test=True, device=device(type='cuda', index=0), cuda=True, factor=True, validate=True, shuffle_unobserved=True, skip_first=True, use_encoder=False, time='20221109-165322', num_GPU=1, batch_size_multiGPU=32, log_path='logs\\20221109-165322')
None
DataParallel(
  (module): MLPDecoder(
    (msg_fc1): ModuleList(
      (0): Linear(in_features=20, out_features=256, bias=True)
      (1): Linear(in_features=20, out_features=256, bias=True)
    )
    (msg_fc2): ModuleList(
      (0): Linear(in_features=256, out_features=256, bias=True)
      (1): Linear(in_features=256, out_features=256, bias=True)
    )
    (out_fc1): Linear(in_features=266, out_features=256, bias=True)
    (out_fc2): Linear(in_features=256, out_features=256, bias=True)
    (out_fc3): Linear(in_features=256, out_features=10, bias=True)
  )
)
0 train	 	loss_kl -12.7880998884 	acc 0.4998476474 	auroc 0.4990294319 	loss_nll 65122964.1142857149 	loss_mse 0.2831433104 	loss 65122951.8285714313 	inference time 0.2270783084 	time: 10.6605s 	
5 validate	 	loss_kl -11.0434884230 	acc 0.5002201936 	auroc 0.5002237260 	loss_nll 3642611.5000000000 	loss_mse 0.0158374400 	loss 3642600.5000000000 	inference time 0.2457590699 	time: 5.9770s 	
6 train	 	loss_kl -10.9911543982 	acc 0.4995523904 	auroc 0.4990201945 	loss_nll 2287851.4750000001 	loss_mse 0.0099471796 	loss 2287840.4750000001 	inference time 0.2324916431 	time: 11.2439s 	
6 validate	 	loss_kl -10.9320992629 	acc 0.5002345022 	auroc 0.5002089627 	loss_nll 3267243.7916666665 	loss_mse 0.0142054070 	loss 3267232.7916666665 	inference time 0.2521588802 	time: 6.1446s 	
7 train	 	loss_kl -10.8726151603 	acc 0.4994815287 	auroc 0.4992210975 	loss_nll 2076035.0607142858 	loss_mse 0.0090262388 	loss 2076024.1750000000 	inference time 0.2311799526 	time: 11.2529s 	
7 validate	 	loss_kl -10.8010901610 	acc 0.5004040857 	auroc 0.5002642284 	loss_nll 3121095.8750000000 	loss_mse 0.0135699813 	loss 3121085.1250000000 	inference time 0.2478372057 	time: 5.9311s 	
8 train	 	loss_kl -10.7237388338 	acc 0.4994295635 	auroc 0.4990645071 	loss_nll 1898949.1464285713 	loss_mse 0.0082563002 	loss 1898938.4321428572 	inference time 0.2330050877 	time: 11.3975s 	
8 validate	 	loss_kl -10.6378680070 	acc 0.5002832574 	auroc 0.5002828113 	loss_nll 2682489.1875000000 	loss_mse 0.0116629957 	loss 2682478.4479166665 	inference time 0.2381962339 	time: 6.0408s 	
9 train	 	loss_kl -10.5531322479 	acc 0.4996823035 	auroc 0.4991814970 	loss_nll 1714670.8035714286 	loss_mse 0.0074550900 	loss 1714660.2464285714 	inference time 0.2318076134 	time: 11.3157s 	
9 validate	 	loss_kl -10.4606371721 	acc 0.5006012265 	auroc 0.5003343987 	loss_nll 2535327.2708333335 	loss_mse 0.0110231613 	loss 2535316.7708333335 	inference time 0.2429333925 	time: 6.0777s 	
10 train	 	loss_kl -10.3730592455 	acc 0.4996846655 	auroc 0.4988669371 	loss_nll 1572092.2892857143 	loss_mse 0.0068351834 	loss 1572081.9178571429 	inference time 0.2362527507 	time: 11.5291s 	
10 validate	 	loss_kl -10.2798519135 	acc 0.5006510417 	auroc 0.5003276505 	loss_nll 2340297.5520833335 	loss_mse 0.0101752061 	loss 2340287.3020833335 	inference time 0.2376144330 	time: 6.1735s 	
11 train	 	loss_kl -10.1919356482 	acc 0.4996728553 	auroc 0.4988449351 	loss_nll 1454356.8142857142 	loss_mse 0.0063232901 	loss 1454346.6250000000 	inference time 0.2328061308 	time: 11.4085s 	
11 validate	 	loss_kl -10.1010132631 	acc 0.5004549607 	auroc 0.5003775516 	loss_nll 2236040.3645833335 	loss_mse 0.0097219140 	loss 2236030.3125000000 	inference time 0.2363668482 	time: 6.1396s 	
12 train	 	loss_kl -10.0154652732 	acc 0.4995960884 	auroc 0.4989685205 	loss_nll 1361157.7714285713 	loss_mse 0.0059180768 	loss 1361147.7500000000 	inference time 0.2462599209 	time: 11.8694s 	
12 validate	 	loss_kl -9.9221953551 	acc 0.5005779088 	auroc 0.5004365602 	loss_nll 2085663.4895833333 	loss_mse 0.0090681017 	loss 2085653.5520833333 	inference time 0.2344560822 	time: 6.1658s 	
13 train	 	loss_kl -9.8347099032 	acc 0.4995606576 	auroc 0.4988334885 	loss_nll 1273477.2607142858 	loss_mse 0.0055368572 	loss 1273467.4321428572 	inference time 0.2334040914 	time: 11.4434s 	
13 validate	 	loss_kl -9.7448482513 	acc 0.5007125157 	auroc 0.5004502737 	loss_nll 1942629.9166666667 	loss_mse 0.0084462166 	loss 1942620.1666666667 	inference time 0.2500778238 	time: 6.1326s 	
14 train	 	loss_kl -9.6643881389 	acc 0.4995358560 	auroc 0.4990129668 	loss_nll 1187539.1285714286 	loss_mse 0.0051632132 	loss 1187529.4571428571 	inference time 0.2342299870 	time: 11.5122s 	
14 validate	 	loss_kl -9.5803299745 	acc 0.5007639207 	auroc 0.5005098314 	loss_nll 1828376.7708333333 	loss_mse 0.0079494636 	loss 1828367.1770833333 	inference time 0.2371989886 	time: 6.1196s 	
15 train	 	loss_kl -9.5069512503 	acc 0.4994531841 	auroc 0.4986889210 	loss_nll 1110809.4517857144 	loss_mse 0.0048296060 	loss 1110799.9410714286 	inference time 0.2366537980 	time: 11.6568s 	
15 validate	 	loss_kl -9.4313354492 	acc 0.5011910591 	auroc 0.5005697522 	loss_nll 1768704.7500000000 	loss_mse 0.0076900203 	loss 1768695.3750000000 	inference time 0.2447620829 	time: 6.3351s 	
16 train	 	loss_kl -9.3632572174 	acc 0.4995240457 	auroc 0.4989634301 	loss_nll 1058577.7142857143 	loss_mse 0.0046025115 	loss 1058568.3500000001 	inference time 0.2369365760 	time: 11.5790s 	
16 validate	 	loss_kl -9.2927532196 	acc 0.5011762206 	auroc 0.5006006312 	loss_nll 1652556.6145833333 	loss_mse 0.0071850281 	loss 1652547.3645833333 	inference time 0.2475878994 	time: 6.0708s 	
17 train	 	loss_kl -9.2281713486 	acc 0.4996598639 	auroc 0.4990656148 	loss_nll 1015077.6089285715 	loss_mse 0.0044133806 	loss 1015068.3839285715 	inference time 0.2322927884 	time: 11.4713s 	
17 validate	 	loss_kl -9.1626233260 	acc 0.5013102975 	auroc 0.5006521075 	loss_nll 1648021.7604166667 	loss_mse 0.0071653116 	loss 1648012.6354166667 	inference time 0.2549040914 	time: 6.1097s 	
18 train	 	loss_kl -9.1055728095 	acc 0.4997637944 	auroc 0.4987958262 	loss_nll 969361.6875000000 	loss_mse 0.0042146157 	loss 969352.5839285714 	inference time 0.2376216071 	time: 11.6030s 	
18 validate	 	loss_kl -9.0465878646 	acc 0.5012053677 	auroc 0.5006807074 	loss_nll 1548049.9062500000 	loss_mse 0.0067306513 	loss 1548040.9062500000 	inference time 0.2536547383 	time: 6.3061s 	
19 train	 	loss_kl -8.9943106515 	acc 0.4995795540 	auroc 0.4987684745 	loss_nll 933733.2321428572 	loss_mse 0.0040597094 	loss 933724.2392857143 	inference time 0.2389613356 	time: 11.7376s 	
19 validate	 	loss_kl -8.9391373793 	acc 0.5011788703 	auroc 0.5007315848 	loss_nll 1540042.4687500000 	loss_mse 0.0066958364 	loss 1540033.4687500000 	inference time 0.2432660858 	time: 6.0877s 	
20 train	 	loss_kl -8.8848343985 	acc 0.4995819161 	auroc 0.4989017994 	loss_nll 896733.6250000000 	loss_mse 0.0038988416 	loss 896724.7392857143 	inference time 0.2344871657 	time: 11.5691s 	
20 validate	 	loss_kl -8.8267431259 	acc 0.5010993781 	auroc 0.5007761616 	loss_nll 1444152.6041666667 	loss_mse 0.0062789239 	loss 1444143.7343750000 	inference time 0.2564804554 	time: 6.2353s 	
21 train	 	loss_kl -8.7709044865 	acc 0.4997602513 	auroc 0.4992071729 	loss_nll 872081.7464285714 	loss_mse 0.0037916595 	loss 872072.9732142857 	inference time 0.2367091928 	time: 11.7136s 	
21 validate	 	loss_kl -8.7126264572 	acc 0.5011258755 	auroc 0.5008311405 	loss_nll 1370389.6302083333 	loss_mse 0.0059582155 	loss 1370380.8854166667 	inference time 0.2482523123 	time: 6.2732s 	
22 train	 	loss_kl -8.6594557898 	acc 0.4994555461 	auroc 0.4989647634 	loss_nll 852407.9482142857 	loss_mse 0.0037061213 	loss 852399.2910714286 	inference time 0.2382484777 	time: 11.7226s 	
22 validate	 	loss_kl -8.6043167114 	acc 0.5011258755 	auroc 0.5009036462 	loss_nll 1397821.8802083333 	loss_mse 0.0060774862 	loss 1397813.2552083333 	inference time 0.2554835478 	time: 6.2593s 	
23 train	 	loss_kl -8.5515153067 	acc 0.4995819161 	auroc 0.4987937520 	loss_nll 828775.7571428572 	loss_mse 0.0036033727 	loss 828767.2071428571 	inference time 0.2365087305 	time: 11.6917s 	
23 validate	 	loss_kl -8.4962158203 	acc 0.5010341944 	auroc 0.5009589461 	loss_nll 1324946.3072916667 	loss_mse 0.0057606356 	loss 1324937.8072916667 	inference time 0.2597221931 	time: 6.2623s 	
24 train	 	loss_kl -8.4457363129 	acc 0.4995972695 	auroc 0.4988367363 	loss_nll 805210.9678571429 	loss_mse 0.0035009170 	loss 805202.5196428571 	inference time 0.2416963645 	time: 11.8283s 	
24 validate	 	loss_kl -8.3930206299 	acc 0.5010320746 	auroc 0.5010115103 	loss_nll 1337484.6093750000 	loss_mse 0.0058151502 	loss 1337476.2343750000 	inference time 0.2515768806 	time: 6.2403s 	
25 train	 	loss_kl -8.3461975643 	acc 0.4995016062 	auroc 0.4988651447 	loss_nll 783698.9482142857 	loss_mse 0.0034073866 	loss 783690.6035714286 	inference time 0.2400712149 	time: 11.7984s 	
25 validate	 	loss_kl -8.2971991698 	acc 0.5010204157 	auroc 0.5010329648 	loss_nll 1261974.4791666667 	loss_mse 0.0054868451 	loss 1261966.2239583333 	inference time 0.2470059792 	time: 6.1615s 	
26 train	 	loss_kl -8.2525412968 	acc 0.4995913643 	auroc 0.4987286705 	loss_nll 766985.2660714285 	loss_mse 0.0033347184 	loss 766977.0125000000 	inference time 0.2365661962 	time: 11.6638s 	
26 validate	 	loss_kl -8.2044019699 	acc 0.5010267751 	auroc 0.5010808845 	loss_nll 1213579.3697916667 	loss_mse 0.0052764319 	loss 1213571.1302083333 	inference time 0.2442630927 	time: 6.1865s 	
27 train	 	loss_kl -8.1610744749 	acc 0.4993988568 	auroc 0.4986494032 	loss_nll 750992.1517857143 	loss_mse 0.0032651831 	loss 750983.9928571428 	inference time 0.2373935018 	time: 11.7246s 	
27 validate	 	loss_kl -8.1154365540 	acc 0.5010151162 	auroc 0.5011219016 	loss_nll 1250251.2447916667 	loss_mse 0.0054358746 	loss 1250243.1197916667 	inference time 0.2397753596 	time: 6.3420s 	
28 train	 	loss_kl -8.0741834913 	acc 0.4994012188 	auroc 0.4990964999 	loss_nll 734637.6267857143 	loss_mse 0.0031940763 	loss 734629.5482142858 	inference time 0.2369964259 	time: 11.7146s 	
28 validate	 	loss_kl -8.0320348740 	acc 0.5010331345 	auroc 0.5011245084 	loss_nll 1180082.0260416667 	loss_mse 0.0051307912 	loss 1180074.0052083333 	inference time 0.2396091421 	time: 6.2503s 	
29 train	 	loss_kl -7.9915816171 	acc 0.4992890212 	auroc 0.4988914125 	loss_nll 725630.0107142857 	loss_mse 0.0031549129 	loss 725622.0232142857 	inference time 0.2370523725 	time: 11.7376s 	
29 validate	 	loss_kl -7.9477429390 	acc 0.5010331345 	auroc 0.5011629770 	loss_nll 1152970.6250000000 	loss_mse 0.0050129155 	loss 1152962.6510416667 	inference time 0.2479199966 	time: 6.3021s 	
30 train	 	loss_kl -7.9081506729 	acc 0.4992394180 	auroc 0.4986923794 	loss_nll 711114.0017857143 	loss_mse 0.0030917998 	loss 711106.0946428571 	inference time 0.2351136548 	time: 11.6129s 	
30 validate	 	loss_kl -7.8664870660 	acc 0.5010352543 	auroc 0.5011674669 	loss_nll 1158773.9166666667 	loss_mse 0.0050381472 	loss 1158766.0416666667 	inference time 0.2465906739 	time: 6.2244s 	
31 train	 	loss_kl -7.8264499664 	acc 0.4994980631 	auroc 0.4988199968 	loss_nll 699209.8392857143 	loss_mse 0.0030400426 	loss 699202.0089285715 	inference time 0.2363664695 	time: 11.6947s 	
31 validate	 	loss_kl -7.7859563828 	acc 0.5009350940 	auroc 0.5012040314 	loss_nll 1103292.8697916667 	loss_mse 0.0047969253 	loss 1103285.0937500000 	inference time 0.2625472546 	time: 6.2762s 	
32 train	 	loss_kl -7.7471482822 	acc 0.4991024187 	auroc 0.4988126758 	loss_nll 689823.3250000000 	loss_mse 0.0029992317 	loss 689815.5785714285 	inference time 0.2351411683 	time: 11.6757s 	
32 validate	 	loss_kl -7.7061028878 	acc 0.5009250250 	auroc 0.5012090294 	loss_nll 1104601.5000000000 	loss_mse 0.0048026149 	loss 1104593.7760416667 	inference time 0.2376975616 	time: 6.2873s 	
33 train	 	loss_kl -7.6676253046 	acc 0.4993516156 	auroc 0.4989282924 	loss_nll 682220.2714285714 	loss_mse 0.0029661749 	loss 682212.6053571429 	inference time 0.2380203996 	time: 11.7994s 	
33 validate	 	loss_kl -7.6262177626 	acc 0.5008577216 	auroc 0.5011983450 	loss_nll 1042233.4479166666 	loss_mse 0.0045314493 	loss 1042225.8229166666 	inference time 0.2549016873 	time: 6.2942s 	
34 train	 	loss_kl -7.5872552599 	acc 0.4991874528 	auroc 0.4986856672 	loss_nll 667651.9142857143 	loss_mse 0.0029028342 	loss 667644.3250000000 	inference time 0.2407831805 	time: 11.8273s 	
34 validate	 	loss_kl -7.5466337204 	acc 0.5009282047 	auroc 0.5012252209 	loss_nll 1080540.5312500000 	loss_mse 0.0046980021 	loss 1080533.0052083333 	inference time 0.2429336111 	time: 6.3321s 	
35 train	 	loss_kl -7.5110782623 	acc 0.4992902022 	auroc 0.4987409361 	loss_nll 667584.1285714286 	loss_mse 0.0029025395 	loss 667576.6142857143 	inference time 0.2397292682 	time: 11.7924s 	
35 validate	 	loss_kl -7.4719065825 	acc 0.5008333439 	auroc 0.5012360090 	loss_nll 1052974.0156250000 	loss_mse 0.0045781475 	loss 1052966.5156250000 	inference time 0.2523255746 	time: 6.3001s 	
36 train	 	loss_kl -7.4340775354 	acc 0.4991354875 	auroc 0.4987546515 	loss_nll 650828.5535714285 	loss_mse 0.0028296892 	loss 650821.1196428571 	inference time 0.2363394260 	time: 11.6618s 	
36 validate	 	loss_kl -7.3964271148 	acc 0.5008333439 	auroc 0.5012666549 	loss_nll 1050863.7447916667 	loss_mse 0.0045689725 	loss 1050856.3697916667 	inference time 0.2593064507 	time: 6.3480s 	
37 train	 	loss_kl -7.3612064498 	acc 0.4992772109 	auroc 0.4988682104 	loss_nll 652971.0392857143 	loss_mse 0.0028390043 	loss 652963.6803571428 	inference time 0.2351995536 	time: 11.6249s 	
37 validate	 	loss_kl -7.3250059287 	acc 0.5008333439 	auroc 0.5012702263 	loss_nll 1024540.8125000000 	loss_mse 0.0044545249 	loss 1024533.4635416666 	inference time 0.2489174406 	time: 6.2533s 	
38 train	 	loss_kl -7.2910944257 	acc 0.4994543651 	auroc 0.4986860343 	loss_nll 638281.5375000000 	loss_mse 0.0027751369 	loss 638274.2482142857 	inference time 0.2384755680 	time: 11.7286s 	
38 validate	 	loss_kl -7.2558211883 	acc 0.5008333439 	auroc 0.5012855070 	loss_nll 995751.3802083334 	loss_mse 0.0043293534 	loss 995744.1302083334 	inference time 0.2540704211 	time: 6.2772s 	
39 train	 	loss_kl -7.2222906249 	acc 0.4994236584 	auroc 0.4991873059 	loss_nll 631570.1303571429 	loss_mse 0.0027459569 	loss 631562.9089285714 	inference time 0.2379064424 	time: 11.7017s 	
39 validate	 	loss_kl -7.1877379815 	acc 0.5008794494 	auroc 0.5012968192 	loss_nll 1024044.5781250000 	loss_mse 0.0044523673 	loss 1024037.3593750000 	inference time 0.2511612972 	time: 6.2732s 	
40 train	 	loss_kl -7.1560788155 	acc 0.4991035998 	auroc 0.4988177433 	loss_nll 631170.6910714286 	loss_mse 0.0027442202 	loss 631163.5357142857 	inference time 0.2374496324 	time: 11.6828s 	
40 validate	 	loss_kl -7.1226963997 	acc 0.5008794494 	auroc 0.5012962452 	loss_nll 965990.5260416666 	loss_mse 0.0041999585 	loss 965983.4010416666 	inference time 0.2539029121 	time: 6.3181s 	
41 train	 	loss_kl -7.0921154976 	acc 0.4992866591 	auroc 0.4988594978 	loss_nll 614467.8017857143 	loss_mse 0.0026715990 	loss 614460.7089285714 	inference time 0.2446302755 	time: 11.9360s 	
41 validate	 	loss_kl -7.0583391190 	acc 0.5008359937 	auroc 0.5012865296 	loss_nll 982606.0052083334 	loss_mse 0.0042721997 	loss 982598.9687500000 	inference time 0.2558157643 	time: 6.2273s 	
42 train	 	loss_kl -7.0262433325 	acc 0.4993752362 	auroc 0.4990191258 	loss_nll 614177.8875000000 	loss_mse 0.0026703385 	loss 614170.8607142858 	inference time 0.2368806975 	time: 11.6528s 	
42 validate	 	loss_kl -6.9921646516 	acc 0.5008359937 	auroc 0.5012833488 	loss_nll 952349.5677083334 	loss_mse 0.0041406502 	loss 952342.5677083334 	inference time 0.2557325562 	time: 6.2244s 	
43 train	 	loss_kl -6.9616070202 	acc 0.4993964947 	auroc 0.4989932276 	loss_nll 610592.2750000000 	loss_mse 0.0026547489 	loss 610585.3142857143 	inference time 0.2365386418 	time: 11.6857s 	
43 validate	 	loss_kl -6.9305347602 	acc 0.5008359937 	auroc 0.5012687457 	loss_nll 957574.1770833334 	loss_mse 0.0041633658 	loss 957567.2656250000 	inference time 0.2427673936 	time: 6.3480s 	
44 train	 	loss_kl -6.9021622522 	acc 0.4993079176 	auroc 0.4987868156 	loss_nll 602062.0125000000 	loss_mse 0.0026176608 	loss 602055.1107142858 	inference time 0.2420385020 	time: 11.8483s 	
44 validate	 	loss_kl -6.8734693925 	acc 0.5008359937 	auroc 0.5012449079 	loss_nll 926364.7604166666 	loss_mse 0.0040276725 	loss 926357.8854166666 	inference time 0.2468397419 	time: 6.3041s 	
45 train	 	loss_kl -6.8468596458 	acc 0.4995193216 	auroc 0.4990012985 	loss_nll 595780.8928571428 	loss_mse 0.0025903515 	loss 595774.0464285715 	inference time 0.2396441596 	time: 11.8214s 	
45 validate	 	loss_kl -6.8187922637 	acc 0.5007750496 	auroc 0.5012227183 	loss_nll 938851.7343750000 	loss_mse 0.0040819640 	loss 938844.8958333334 	inference time 0.2398582300 	time: 6.2014s 	
46 train	 	loss_kl -6.7912561962 	acc 0.4994153912 	auroc 0.4990094671 	loss_nll 592354.3714285714 	loss_mse 0.0025754537 	loss 592347.5803571428 	inference time 0.2379351139 	time: 11.7286s 	
46 validate	 	loss_kl -6.7613039414 	acc 0.5006982071 	auroc 0.5012412397 	loss_nll 913960.1979166666 	loss_mse 0.0039737398 	loss 913953.4479166666 	inference time 0.2416061958 	time: 6.2902s 	
47 train	 	loss_kl -6.7335555622 	acc 0.4995016062 	auroc 0.4994242267 	loss_nll 587758.9526785715 	loss_mse 0.0025554736 	loss 587752.2160714286 	inference time 0.2383626802 	time: 11.7685s 	
47 validate	 	loss_kl -6.7046751976 	acc 0.5006982071 	auroc 0.5012363076 	loss_nll 901684.9531250000 	loss_mse 0.0039203691 	loss 901678.2500000000 	inference time 0.2486681938 	time: 6.1665s 	
48 train	 	loss_kl -6.6766638892 	acc 0.4993563398 	auroc 0.4988719621 	loss_nll 588966.2142857143 	loss_mse 0.0025607225 	loss 588959.5348214286 	inference time 0.2391896861 	time: 11.8044s 	
48 validate	 	loss_kl -6.6480087837 	acc 0.5006982071 	auroc 0.5012214010 	loss_nll 911768.6770833334 	loss_mse 0.0039642114 	loss 911762.0520833334 	inference time 0.2467565536 	time: 6.2992s 	
49 train	 	loss_kl -6.6224555152 	acc 0.4991756425 	auroc 0.4988908960 	loss_nll 591609.0428571429 	loss_mse 0.0025722131 	loss 591602.4169642857 	inference time 0.2388753619 	time: 11.7885s 	
49 validate	 	loss_kl -6.5960912307 	acc 0.5006722396 	auroc 0.5012040428 	loss_nll 898312.1197916666 	loss_mse 0.0039057046 	loss 898305.4947916666 	inference time 0.2533223033 	time: 6.2672s 	
50 train	 	loss_kl -6.5701400212 	acc 0.4992063492 	auroc 0.4990164523 	loss_nll 582769.0750000000 	loss_mse 0.0025337784 	loss 582762.5071428572 	inference time 0.2389893872 	time: 11.7346s 	
50 validate	 	loss_kl -6.5425438881 	acc 0.5006722396 	auroc 0.5011994696 	loss_nll 946850.3020833334 	loss_mse 0.0041167403 	loss 946843.7604166666 	inference time 0.2458423376 	time: 6.2702s 	
51 train	 	loss_kl -6.5186042241 	acc 0.4994083050 	auroc 0.4988674126 	loss_nll 578575.3214285715 	loss_mse 0.0025155447 	loss 578568.8053571428 	inference time 0.2379627432 	time: 11.6767s 	
51 validate	 	loss_kl -6.4918312629 	acc 0.5006722396 	auroc 0.5011920907 	loss_nll 889841.3281250000 	loss_mse 0.0038688752 	loss 889834.8281250000 	inference time 0.2493329247 	time: 6.2672s 	
52 train	 	loss_kl -6.4661964144 	acc 0.4991284014 	auroc 0.4985927089 	loss_nll 570295.7669642858 	loss_mse 0.0024795467 	loss 570289.3017857143 	inference time 0.2353699548 	time: 11.6229s 	
52 validate	 	loss_kl -6.4404635429 	acc 0.5006722396 	auroc 0.5011929215 	loss_nll 897853.0156250000 	loss_mse 0.0039037084 	loss 897846.5625000000 	inference time 0.2494994601 	time: 6.2313s 	
53 train	 	loss_kl -6.4159288134 	acc 0.4991366686 	auroc 0.4990786890 	loss_nll 578588.9866071428 	loss_mse 0.0025156041 	loss 578582.5678571429 	inference time 0.2466831616 	time: 11.9510s 	
53 validate	 	loss_kl -6.3879771233 	acc 0.5008121460 	auroc 0.5012067984 	loss_nll 877811.7604166666 	loss_mse 0.0038165726 	loss 877805.3854166666 	inference time 0.2528237104 	time: 6.2473s 	
54 train	 	loss_kl -6.3640198299 	acc 0.4993858655 	auroc 0.4990153736 	loss_nll 565198.8901785715 	loss_mse 0.0024573863 	loss 565192.5196428571 	inference time 0.2339172159 	time: 11.5561s 	
54 validate	 	loss_kl -6.3396501541 	acc 0.5008169155 	auroc 0.5011880928 	loss_nll 876714.6510416666 	loss_mse 0.0038118026 	loss 876708.3229166666 	inference time 0.2410217126 	time: 6.3670s 	
55 train	 	loss_kl -6.3137969426 	acc 0.4992748488 	auroc 0.4989900999 	loss_nll 564838.5250000000 	loss_mse 0.0024558195 	loss 564832.2116071428 	inference time 0.2404424804 	time: 11.7964s 	
55 validate	 	loss_kl -6.2881745895 	acc 0.5008715002 	auroc 0.5011806205 	loss_nll 894607.8177083334 	loss_mse 0.0038895989 	loss 894601.5156250000 	inference time 0.2485850652 	time: 6.2732s 	
