Namespace(seed=969491451, GPU_to_use=None, epochs=100, batch_size=32, lr=0.0005, lr_decay=200, gamma=0.5, training_samples=4384, test_samples=1460, shuffle_traindata=True, prediction_steps=10, encoder_hidden=256, decoder_hidden=256, encoder='mlp', decoder='mlp', prior=1, edge_types=2, dont_use_encoder=True, lr_z=0.1, global_temp=False, load_temperatures=False, alpha=2, num_cats=3, unobserved=0, model_unobserved=0, dont_shuffle_unobserved=False, teacher_forcing=0, suffix='_energy_long_1d', timesteps=24, num_atoms=7, dims=11, datadir='./data', save_folder='logs', expername='', sym_save_folder='../logs', load_folder='', test_time_adapt=False, lr_logits=0.01, num_tta_steps=100, dont_skip_first=False, temp=0.5, hard=False, no_validate=False, no_cuda=False, var=5e-07, encoder_dropout=0.0, decoder_dropout=0.0, no_factor=False, f='C:\\Users\\GwenH\\AppData\\Roaming\\jupyter\\runtime\\kernel-204e35d8-5abf-4cde-8c16-c5199476a4e0.json', test=True, device=device(type='cuda', index=0), cuda=True, factor=True, validate=True, shuffle_unobserved=True, skip_first=True, use_encoder=False, time='20221109-174204', num_GPU=1, batch_size_multiGPU=32, log_path='logs\\20221109-174204')
None
DataParallel(
  (module): MLPDecoder(
    (msg_fc1): ModuleList(
      (0): Linear(in_features=22, out_features=256, bias=True)
      (1): Linear(in_features=22, out_features=256, bias=True)
    )
    (msg_fc2): ModuleList(
      (0): Linear(in_features=256, out_features=256, bias=True)
      (1): Linear(in_features=256, out_features=256, bias=True)
    )
    (out_fc1): Linear(in_features=267, out_features=256, bias=True)
    (out_fc2): Linear(in_features=256, out_features=256, bias=True)
    (out_fc3): Linear(in_features=256, out_features=11, bias=True)
  )
)
0 train	 	loss_kl -1.7026253943 	acc 0.5005811175 	auroc 0.4997321087 	loss_nll 4942065.5830291975 	loss_mse 0.0195338547 	loss 4942063.8850364964 	inference time 0.0284305385 	time: 6.0388s 	
19 train	 	loss_kl -0.0112970379 	acc 0.5021343848 	auroc 0.5024899188 	loss_nll 236072.5288549270 	loss_mse 0.0009330929 	loss 236072.5168795621 	inference time 0.0290868108 	time: 6.6651s 	
19 validate	 	loss_kl -0.0109191220 	acc 0.5011807712 	auroc 0.5025963636 	loss_nll 880120.1112432065 	loss_mse 0.0034787354 	loss 880120.1071671195 	inference time 0.0323049970 	time: 4.4541s 	
20 train	 	loss_kl -0.0104708225 	acc 0.5021343848 	auroc 0.5020578792 	loss_nll 237892.3807025547 	loss_mse 0.0009402860 	loss 237892.3684990876 	inference time 0.0285803715 	time: 6.6013s 	
20 validate	 	loss_kl -0.0100438911 	acc 0.5011807712 	auroc 0.5025077641 	loss_nll 920077.7240149457 	loss_mse 0.0036366706 	loss 920077.7199388586 	inference time 0.0308524474 	time: 4.5129s 	
21 train	 	loss_kl -0.0095877616 	acc 0.5021343848 	auroc 0.5020550719 	loss_nll 231403.3063412409 	loss_mse 0.0009146375 	loss 231403.2931113139 	inference time 0.0285590443 	time: 6.5546s 	
21 validate	 	loss_kl -0.0089515289 	acc 0.5011807712 	auroc 0.5024370896 	loss_nll 944145.3230298914 	loss_mse 0.0037317996 	loss 944145.3196331522 	inference time 0.0368359348 	time: 4.4641s 	
22 train	 	loss_kl -0.0086127385 	acc 0.5021343848 	auroc 0.5024747785 	loss_nll 227389.4979470803 	loss_mse 0.0008987727 	loss 227389.4843750000 	inference time 0.0287061747 	time: 6.5545s 	
22 validate	 	loss_kl -0.0082767717 	acc 0.5011807712 	auroc 0.5027644285 	loss_nll 969212.6657608695 	loss_mse 0.0038308798 	loss 969212.6615149457 	inference time 0.0321097011 	time: 4.5209s 	
23 train	 	loss_kl -0.0081730266 	acc 0.5021343848 	auroc 0.5022650465 	loss_nll 225135.1726733577 	loss_mse 0.0008898623 	loss 225135.1594434307 	inference time 0.0284046083 	time: 6.5006s 	
23 validate	 	loss_kl -0.0080310861 	acc 0.5011807712 	auroc 0.5027341770 	loss_nll 821867.1131114131 	loss_mse 0.0032484864 	loss 821867.1088654891 	inference time 0.0330421303 	time: 4.3952s 	
24 train	 	loss_kl -0.0076933539 	acc 0.5021343848 	auroc 0.5023920385 	loss_nll 226245.7013001825 	loss_mse 0.0008942517 	loss 226245.6966240876 	inference time 0.0282311440 	time: 6.4537s 	
24 validate	 	loss_kl -0.0073831761 	acc 0.5011807712 	auroc 0.5029510321 	loss_nll 967081.4937160326 	loss_mse 0.0038224562 	loss 967081.4932065217 	inference time 0.0322705248 	time: 4.4625s 	
25 train	 	loss_kl -0.0070609207 	acc 0.5021343848 	auroc 0.5023373552 	loss_nll 221088.7967609489 	loss_mse 0.0008738687 	loss 221088.7967609489 	inference time 0.0289078664 	time: 6.6033s 	
25 validate	 	loss_kl -0.0067533706 	acc 0.5011807712 	auroc 0.5018909121 	loss_nll 856667.3909646739 	loss_mse 0.0033860369 	loss 856667.3899456522 	inference time 0.0316544357 	time: 4.4980s 	
26 train	 	loss_kl -0.0062999116 	acc 0.5021343848 	auroc 0.5017589006 	loss_nll 218480.9474224453 	loss_mse 0.0008635610 	loss 218480.9474224453 	inference time 0.0282312832 	time: 6.4349s 	
26 validate	 	loss_kl -0.0059421016 	acc 0.5011807712 	auroc 0.5022146592 	loss_nll 886446.4672214674 	loss_mse 0.0035037407 	loss 886446.4658627717 	inference time 0.0340625100 	time: 4.5219s 	
27 train	 	loss_kl -0.0057296417 	acc 0.5021343848 	auroc 0.5019268463 	loss_nll 215688.8022354015 	loss_mse 0.0008525249 	loss 215688.8022354015 	inference time 0.0289664303 	time: 6.6711s 	
27 validate	 	loss_kl -0.0054944050 	acc 0.5011807712 	auroc 0.5023954977 	loss_nll 950846.1608355978 	loss_mse 0.0037582851 	loss 950846.1594769022 	inference time 0.0327169066 	time: 4.4820s 	
28 train	 	loss_kl -0.0053316432 	acc 0.5021343848 	auroc 0.5019095507 	loss_nll 213712.7347171533 	loss_mse 0.0008447143 	loss 213712.7347171533 	inference time 0.0295993551 	time: 6.7599s 	
28 validate	 	loss_kl -0.0052297348 	acc 0.5011807712 	auroc 0.5015104089 	loss_nll 951404.2734375000 	loss_mse 0.0037604910 	loss 951404.2724184783 	inference time 0.0395679163 	time: 4.7962s 	
29 train	 	loss_kl -0.0050673282 	acc 0.5021343848 	auroc 0.5016690965 	loss_nll 212996.0638686131 	loss_mse 0.0008418816 	loss 212996.0638686131 	inference time 0.0292433074 	time: 6.7290s 	
29 validate	 	loss_kl -0.0048219948 	acc 0.5011807712 	auroc 0.5011839430 	loss_nll 922888.5098505435 	loss_mse 0.0036477805 	loss 922888.5088315217 	inference time 0.0370308731 	time: 4.5658s 	
30 train	 	loss_kl -0.0047454003 	acc 0.5021343848 	auroc 0.5016273323 	loss_nll 208478.2208029197 	loss_mse 0.0008240245 	loss 208478.2208029197 	inference time 0.0291845781 	time: 6.6672s 	
30 validate	 	loss_kl -0.0046481877 	acc 0.5011807712 	auroc 0.5011866115 	loss_nll 1035802.4648437500 	loss_mse 0.0040940807 	loss 1035802.4636548914 	inference time 0.0308731743 	time: 4.6057s 	
31 train	 	loss_kl -0.0044552709 	acc 0.5021343848 	auroc 0.5012943797 	loss_nll 210076.5538321168 	loss_mse 0.0008303421 	loss 210076.5538321168 	inference time 0.0292643683 	time: 6.6731s 	
31 validate	 	loss_kl -0.0042788158 	acc 0.5011807712 	auroc 0.5011653081 	loss_nll 1019000.5883152174 	loss_mse 0.0040276701 	loss 1019000.5878057065 	inference time 0.0370755403 	time: 4.7742s 	
32 train	 	loss_kl -0.0042130057 	acc 0.5021343848 	auroc 0.5012007610 	loss_nll 207414.0187043796 	loss_mse 0.0008198182 	loss 207414.0186473540 	inference time 0.0298999400 	time: 6.8499s 	
32 validate	 	loss_kl -0.0041214186 	acc 0.5011807712 	auroc 0.5011907052 	loss_nll 910784.8384850543 	loss_mse 0.0035999399 	loss 910784.8371263586 	inference time 0.0340177702 	time: 4.6498s 	
33 train	 	loss_kl -0.0039502765 	acc 0.5021343848 	auroc 0.5014546159 	loss_nll 207050.7656250000 	loss_mse 0.0008183824 	loss 207050.7656250000 	inference time 0.0297883932 	time: 6.8846s 	
33 validate	 	loss_kl -0.0038426011 	acc 0.5011807712 	auroc 0.5013506590 	loss_nll 947052.8840013586 	loss_mse 0.0037432918 	loss 947052.8840013586 	inference time 0.0320880569 	time: 4.5877s 	
34 train	 	loss_kl -0.0037293133 	acc 0.5021343848 	auroc 0.5014315660 	loss_nll 201975.3475707117 	loss_mse 0.0007983215 	loss 201975.3475707117 	inference time 0.0296941708 	time: 6.8118s 	
34 validate	 	loss_kl -0.0036200895 	acc 0.5011807712 	auroc 0.5012015490 	loss_nll 1008352.9052309783 	loss_mse 0.0039855843 	loss 1008352.9052309783 	inference time 0.0325650495 	time: 4.6665s 	
35 train	 	loss_kl -0.0035041358 	acc 0.5021343848 	auroc 0.5014775165 	loss_nll 199551.8278968978 	loss_mse 0.0007887424 	loss 199551.8278968978 	inference time 0.0295277390 	time: 6.7910s 	
35 validate	 	loss_kl -0.0034264333 	acc 0.5011807712 	auroc 0.5010332143 	loss_nll 1023969.6560801631 	loss_mse 0.0040473107 	loss 1023969.6560801631 	inference time 0.0354703717 	time: 4.6595s 	
36 train	 	loss_kl -0.0031993087 	acc 0.5021343848 	auroc 0.5017495585 	loss_nll 199899.2712135036 	loss_mse 0.0007901156 	loss 199899.2712135036 	inference time 0.0310702237 	time: 7.1559s 	
36 validate	 	loss_kl -0.0030477492 	acc 0.5011807712 	auroc 0.5012010671 	loss_nll 1021256.6868206522 	loss_mse 0.0040365874 	loss 1021256.6868206522 	inference time 0.0353838154 	time: 4.7633s 	
37 train	 	loss_kl -0.0029447099 	acc 0.5021343848 	auroc 0.5021544898 	loss_nll 200660.6237454379 	loss_mse 0.0007931249 	loss 200660.6237454379 	inference time 0.0328758720 	time: 7.5488s 	
37 validate	 	loss_kl -0.0028958465 	acc 0.5011807712 	auroc 0.5010094880 	loss_nll 1023906.1922554348 	loss_mse 0.0040470598 	loss 1023906.1922554348 	inference time 0.0371397112 	time: 5.0045s 	
38 train	 	loss_kl -0.0027766810 	acc 0.5021343848 	auroc 0.5023255982 	loss_nll 197099.4670392336 	loss_mse 0.0007790492 	loss 197099.4670392336 	inference time 0.0318419864 	time: 7.3344s 	
38 validate	 	loss_kl -0.0026888580 	acc 0.5011807712 	auroc 0.5011611889 	loss_nll 965466.1071671195 	loss_mse 0.0038160714 	loss 965466.1071671195 	inference time 0.0367718261 	time: 5.1043s 	
39 train	 	loss_kl -0.0026214797 	acc 0.5021343848 	auroc 0.5023065459 	loss_nll 194917.6694229015 	loss_mse 0.0007704255 	loss 194917.6694229015 	inference time 0.0324025032 	time: 7.4531s 	
39 validate	 	loss_kl -0.0025125481 	acc 0.5011807712 	auroc 0.5009255098 	loss_nll 928879.2649456522 	loss_mse 0.0036714594 	loss 928879.2649456522 	inference time 0.0331287177 	time: 4.8131s 	
40 train	 	loss_kl -0.0024791655 	acc 0.5021343848 	auroc 0.5022885334 	loss_nll 192081.2972741788 	loss_mse 0.0007592146 	loss 192081.2972741788 	inference time 0.0313905556 	time: 7.1918s 	
40 validate	 	loss_kl -0.0024116240 	acc 0.5011807712 	auroc 0.5014311361 	loss_nll 950895.2449048914 	loss_mse 0.0037584791 	loss 950895.2449048914 	inference time 0.0367171246 	time: 4.8156s 	
41 train	 	loss_kl -0.0023434580 	acc 0.5021343848 	auroc 0.5024044923 	loss_nll 192935.6850479015 	loss_mse 0.0007625916 	loss 192935.6850479015 	inference time 0.0302078358 	time: 6.8302s 	
41 validate	 	loss_kl -0.0022996725 	acc 0.5011807712 	auroc 0.5022394130 	loss_nll 1013118.1745923914 	loss_mse 0.0040044194 	loss 1013118.1745923914 	inference time 0.0345382017 	time: 4.6007s 	
42 train	 	loss_kl -0.0021971382 	acc 0.5021343848 	auroc 0.5019782217 	loss_nll 194184.4723996350 	loss_mse 0.0007675275 	loss 194184.4723996350 	inference time 0.0293669857 	time: 6.7400s 	
42 validate	 	loss_kl -0.0020500426 	acc 0.5011807712 	auroc 0.5015349867 	loss_nll 865041.7438858695 	loss_mse 0.0034191371 	loss 865041.7438858695 	inference time 0.0346952314 	time: 4.6269s 	
43 train	 	loss_kl -0.0020426573 	acc 0.5021343848 	auroc 0.5017720423 	loss_nll 191592.5575958029 	loss_mse 0.0007572828 	loss 191592.5575958029 	inference time 0.0298471033 	time: 6.8696s 	
43 validate	 	loss_kl -0.0020171413 	acc 0.5011807712 	auroc 0.5015305840 	loss_nll 923277.2656250000 	loss_mse 0.0036493170 	loss 923277.2656250000 	inference time 0.0333019080 	time: 4.6575s 	
44 train	 	loss_kl -0.0019660175 	acc 0.5021343848 	auroc 0.5018840744 	loss_nll 185906.3898836679 	loss_mse 0.0007348078 	loss 185906.3898836679 	inference time 0.0303420290 	time: 6.9235s 	
44 validate	 	loss_kl -0.0019018289 	acc 0.5011807712 	auroc 0.5016248345 	loss_nll 897120.1431725543 	loss_mse 0.0035459291 	loss 897120.1431725543 	inference time 0.0333456060 	time: 4.5508s 	
45 train	 	loss_kl -0.0018770689 	acc 0.5021343848 	auroc 0.5019223104 	loss_nll 187111.6682823905 	loss_mse 0.0007395718 	loss 187111.6682823905 	inference time 0.0298982780 	time: 6.8975s 	
45 validate	 	loss_kl -0.0018165357 	acc 0.5011807712 	auroc 0.5018131776 	loss_nll 912911.7226562500 	loss_mse 0.0036083465 	loss 912911.7226562500 	inference time 0.0362526023 	time: 4.6994s 	
46 train	 	loss_kl -0.0018021662 	acc 0.5021343848 	auroc 0.5021481343 	loss_nll 179580.0401459854 	loss_mse 0.0007098025 	loss 179580.0401459854 	inference time 0.0298397367 	time: 6.8666s 	
46 validate	 	loss_kl -0.0017686298 	acc 0.5011807712 	auroc 0.5021469908 	loss_nll 947711.0653872283 	loss_mse 0.0037458934 	loss 947711.0653872283 	inference time 0.0359257149 	time: 4.5907s 	
47 train	 	loss_kl -0.0018338285 	acc 0.5021343848 	auroc 0.5022178373 	loss_nll 179696.5087819343 	loss_mse 0.0007102628 	loss 179696.5087819343 	inference time 0.0307666768 	time: 7.0257s 	
47 validate	 	loss_kl -0.0018189766 	acc 0.5011807712 	auroc 0.5022254618 	loss_nll 880475.8366168478 	loss_mse 0.0034801414 	loss 880475.8366168478 	inference time 0.0339527441 	time: 4.6968s 	
48 train	 	loss_kl -0.0017165760 	acc 0.5021343848 	auroc 0.5019436951 	loss_nll 178884.0163093066 	loss_mse 0.0007070514 	loss 178884.0163093066 	inference time 0.0297375317 	time: 6.7639s 	
48 validate	 	loss_kl -0.0016253301 	acc 0.5011807712 	auroc 0.5012372127 	loss_nll 846049.1976902174 	loss_mse 0.0033440678 	loss 846049.1976902174 	inference time 0.0351666834 	time: 4.7134s 	
49 train	 	loss_kl -0.0016080893 	acc 0.5021343848 	auroc 0.5016206857 	loss_nll 179524.4995437956 	loss_mse 0.0007095830 	loss 179524.4995437956 	inference time 0.0303187753 	time: 6.9204s 	
49 validate	 	loss_kl -0.0015261736 	acc 0.5011807712 	auroc 0.5015368530 	loss_nll 904029.7919497283 	loss_mse 0.0035732402 	loss 904029.7919497283 	inference time 0.0377688978 	time: 4.8708s 	
50 train	 	loss_kl -0.0014326313 	acc 0.5021343848 	auroc 0.5021643195 	loss_nll 177713.3775661496 	loss_mse 0.0007024244 	loss 177713.3775661496 	inference time 0.0320391777 	time: 7.3613s 	
50 validate	 	loss_kl -0.0013606583 	acc 0.5011807712 	auroc 0.5022563626 	loss_nll 939344.5446671195 	loss_mse 0.0037128240 	loss 939344.5446671195 	inference time 0.0346439299 	time: 4.8639s 	
51 train	 	loss_kl -0.0012954089 	acc 0.5021343848 	auroc 0.5022346211 	loss_nll 174889.9557481752 	loss_mse 0.0006912646 	loss 174889.9557481752 	inference time 0.0322122052 	time: 7.3033s 	
51 validate	 	loss_kl -0.0011942857 	acc 0.5011807712 	auroc 0.5012651798 	loss_nll 910018.1029211957 	loss_mse 0.0035969094 	loss 910018.1029211957 	inference time 0.0361859021 	time: 4.9049s 	
52 train	 	loss_kl -0.0011878446 	acc 0.5021343848 	auroc 0.5020268182 	loss_nll 171112.7358006387 	loss_mse 0.0006763349 	loss 171112.7358006387 	inference time 0.0322999032 	time: 7.3942s 	
52 validate	 	loss_kl -0.0012242360 	acc 0.5011807712 	auroc 0.5018913914 	loss_nll 942694.8213315217 	loss_mse 0.0037260663 	loss 942694.8213315217 	inference time 0.0354488362 	time: 4.8241s 	
53 train	 	loss_kl -0.0011747068 	acc 0.5021343848 	auroc 0.5024465808 	loss_nll 168094.6770072993 	loss_mse 0.0006644058 	loss 168094.6770072993 	inference time 0.0322345730 	time: 7.3733s 	
53 validate	 	loss_kl -0.0011390860 	acc 0.5011807712 	auroc 0.5017165792 	loss_nll 965201.4913383152 	loss_mse 0.0038150254 	loss 965201.4913383152 	inference time 0.0381600235 	time: 4.8341s 	
54 train	 	loss_kl -0.0010439668 	acc 0.5021343848 	auroc 0.5020224307 	loss_nll 172059.5579949818 	loss_mse 0.0006800773 	loss 172059.5579949818 	inference time 0.0293961111 	time: 6.7057s 	
54 validate	 	loss_kl -0.0009849987 	acc 0.5011807712 	auroc 0.5016401098 	loss_nll 878775.7700407609 	loss_mse 0.0034734219 	loss 878775.7700407609 	inference time 0.0366411365 	time: 4.5907s 	
55 train	 	loss_kl -0.0009822894 	acc 0.5021343848 	auroc 0.5020861189 	loss_nll 167212.4101277372 	loss_mse 0.0006609186 	loss 167212.4101277372 	inference time 0.0293811847 	time: 6.7340s 	
55 validate	 	loss_kl -0.0009802245 	acc 0.5011807712 	auroc 0.5016733612 	loss_nll 1035290.8991168478 	loss_mse 0.0040920586 	loss 1035290.8991168478 	inference time 0.0355353200 	time: 4.4860s 	
56 train	 	loss_kl -0.0009675872 	acc 0.5021343848 	auroc 0.5020212720 	loss_nll 168240.3014370438 	loss_mse 0.0006649814 	loss 168240.3014370438 	inference time 0.0294028947 	time: 6.7699s 	
