Namespace(seed=969491451, GPU_to_use=None, epochs=100, batch_size=32, lr=0.0005, lr_decay=200, gamma=0.5, training_samples=156, test_samples=52, shuffle_traindata=True, prediction_steps=10, encoder_hidden=256, decoder_hidden=256, encoder='mlp', decoder='mlp', prior=1, edge_types=2, dont_use_encoder=True, lr_z=0.1, global_temp=False, load_temperatures=False, alpha=2, num_cats=3, unobserved=0, model_unobserved=0, dont_shuffle_unobserved=False, teacher_forcing=0, suffix='_energy_DE_7d', timesteps=168, num_atoms=7, dims=10, datadir='./data', save_folder='logs', expername='', sym_save_folder='../logs', load_folder='', test_time_adapt=False, lr_logits=0.01, num_tta_steps=100, dont_skip_first=False, temp=0.5, hard=False, no_validate=False, no_cuda=False, var=5e-07, encoder_dropout=0.0, decoder_dropout=0.0, no_factor=False, f='C:\\Users\\GwenH\\AppData\\Roaming\\jupyter\\runtime\\kernel-204e35d8-5abf-4cde-8c16-c5199476a4e0.json', test=True, device=device(type='cuda', index=0), cuda=True, factor=True, validate=True, shuffle_unobserved=True, skip_first=True, use_encoder=False, time='20221109-180817', num_GPU=1, batch_size_multiGPU=32, log_path='logs\\20221109-180817')
None
DataParallel(
  (module): MLPDecoder(
    (msg_fc1): ModuleList(
      (0): Linear(in_features=20, out_features=256, bias=True)
      (1): Linear(in_features=20, out_features=256, bias=True)
    )
    (msg_fc2): ModuleList(
      (0): Linear(in_features=256, out_features=256, bias=True)
      (1): Linear(in_features=256, out_features=256, bias=True)
    )
    (out_fc1): Linear(in_features=266, out_features=256, bias=True)
    (out_fc2): Linear(in_features=256, out_features=256, bias=True)
    (out_fc3): Linear(in_features=256, out_features=10, bias=True)
  )
)
0 train	 	loss_kl -3.3268927574 	acc 0.5017857143 	auroc 0.5038634285 	loss_nll 385261964.8000000119 	loss_mse 0.2306957960 	loss 385261964.8000000119 	inference time 0.1759296417 	time: 1.0681s 	
24 validate	 	loss_kl -0.7629090548 	acc 0.4997767857 	auroc 0.4936326757 	loss_nll 20501189.0000000000 	loss_mse 0.0122761610 	loss 20501189.0000000000 	inference time 0.2728703022 	time: 3.3273s 	
25 train	 	loss_kl -0.7536166310 	acc 0.5047831633 	auroc 0.5031802456 	loss_nll 16208343.0000000000 	loss_mse 0.0097055949 	loss 16208342.1999999993 	inference time 0.1102982998 	time: 0.7789s 	
25 validate	 	loss_kl -0.7409380376 	acc 0.4997767857 	auroc 0.4938104718 	loss_nll 20570054.0000000000 	loss_mse 0.0123173972 	loss 20570054.0000000000 	inference time 0.1785223484 	time: 3.1865s 	
26 train	 	loss_kl -0.7338280678 	acc 0.5051658163 	auroc 0.5039249319 	loss_nll 16013794.4000000004 	loss_mse 0.0095890984 	loss 16013793.5999999996 	inference time 0.1093073368 	time: 0.8367s 	
26 validate	 	loss_kl -0.7237440348 	acc 0.4997767857 	auroc 0.4945626779 	loss_nll 20195680.0000000000 	loss_mse 0.0120932218 	loss 20195680.0000000000 	inference time 0.2104375362 	time: 3.0678s 	
27 train	 	loss_kl -0.7174470782 	acc 0.5045068027 	auroc 0.5041643657 	loss_nll 15920905.0000000000 	loss_mse 0.0095334761 	loss 15920904.0000000000 	inference time 0.1059156895 	time: 0.8148s 	
27 validate	 	loss_kl -0.7085511386 	acc 0.4997767857 	auroc 0.4941298649 	loss_nll 20034008.0000000000 	loss_mse 0.0119964126 	loss 20034008.0000000000 	inference time 0.1002322435 	time: 3.0618s 	
28 train	 	loss_kl -0.7029756665 	acc 0.5042942177 	auroc 0.5033223072 	loss_nll 15796244.8000000007 	loss_mse 0.0094588285 	loss 15796243.8000000007 	inference time 0.1027250290 	time: 0.7260s 	
28 validate	 	loss_kl -0.6947818696 	acc 0.4997767857 	auroc 0.4941298649 	loss_nll 19683712.0000000000 	loss_mse 0.0117866532 	loss 19683712.0000000000 	inference time 0.0982375145 	time: 3.0558s 	
29 train	 	loss_kl -0.6896000147 	acc 0.5047406463 	auroc 0.5044175847 	loss_nll 15617427.4000000004 	loss_mse 0.0093517529 	loss 15617426.8000000007 	inference time 0.0825786114 	time: 0.6702s 	
29 validate	 	loss_kl -0.6823779047 	acc 0.4997767857 	auroc 0.4944913462 	loss_nll 19641530.0000000000 	loss_mse 0.0117613939 	loss 19641530.0000000000 	inference time 0.1087089777 	time: 3.1017s 	
30 train	 	loss_kl -0.6787496686 	acc 0.5051232993 	auroc 0.5049608029 	loss_nll 15269624.4000000004 	loss_mse 0.0091434872 	loss 15269623.4000000004 	inference time 0.1146813393 	time: 0.8736s 	
30 validate	 	loss_kl -0.6739369035 	acc 0.4997767857 	auroc 0.4940230451 	loss_nll 19503332.0000000000 	loss_mse 0.0116786412 	loss 19503332.0000000000 	inference time 0.0902574062 	time: 3.2174s 	
31 train	 	loss_kl -0.6715910435 	acc 0.5044430272 	auroc 0.5040630419 	loss_nll 15187881.0000000000 	loss_mse 0.0090945395 	loss 15187880.0000000000 	inference time 0.1114962101 	time: 0.8457s 	
31 validate	 	loss_kl -0.6687282622 	acc 0.4997767857 	auroc 0.4935693657 	loss_nll 18863718.0000000000 	loss_mse 0.0112956394 	loss 18863718.0000000000 	inference time 0.1515952349 	time: 3.1266s 	
32 train	 	loss_kl -0.6674433708 	acc 0.5047406463 	auroc 0.5038941716 	loss_nll 15082606.4000000004 	loss_mse 0.0090315009 	loss 15082605.4000000004 	inference time 0.0895541191 	time: 0.7550s 	
32 validate	 	loss_kl -0.6662356853 	acc 0.4997767857 	auroc 0.4936476529 	loss_nll 19195789.0000000000 	loss_mse 0.0114944847 	loss 19195789.0000000000 	inference time 0.1884955168 	time: 3.0488s 	
33 train	 	loss_kl -0.6658895731 	acc 0.5052721088 	auroc 0.5044545009 	loss_nll 14985417.5999999996 	loss_mse 0.0089733038 	loss 14985416.5999999996 	inference time 0.1095067978 	time: 0.8268s 	
33 validate	 	loss_kl -0.6660121977 	acc 0.4997767857 	auroc 0.4943995036 	loss_nll 18877033.0000000000 	loss_mse 0.0113036125 	loss 18877033.0000000000 	inference time 0.1825120449 	time: 3.3929s 	
34 train	 	loss_kl -0.6667633057 	acc 0.5050170068 	auroc 0.5036883669 	loss_nll 14677626.8000000007 	loss_mse 0.0087889981 	loss 14677625.8000000007 	inference time 0.1182780266 	time: 0.8846s 	
34 validate	 	loss_kl -0.6688458025 	acc 0.4997767857 	auroc 0.4956332109 	loss_nll 18427570.0000000000 	loss_mse 0.0110344719 	loss 18427570.0000000000 	inference time 0.1037216187 	time: 3.2204s 	
35 train	 	loss_kl -0.6705400109 	acc 0.5045918367 	auroc 0.5035033609 	loss_nll 14716233.0000000000 	loss_mse 0.0088121157 	loss 14716232.0000000000 	inference time 0.1053173065 	time: 0.8157s 	
35 validate	 	loss_kl -0.6739580631 	acc 0.4997767857 	auroc 0.4962716417 	loss_nll 18527630.0000000000 	loss_mse 0.0110943881 	loss 18527630.0000000000 	inference time 0.1805177927 	time: 3.6363s 	
36 train	 	loss_kl -0.6774843097 	acc 0.5046130952 	auroc 0.5034803186 	loss_nll 14613479.4000000004 	loss_mse 0.0087505860 	loss 14613478.4000000004 	inference time 0.0993340969 	time: 0.7091s 	
36 validate	 	loss_kl -0.6837268174 	acc 0.4997767857 	auroc 0.4968815399 	loss_nll 18488030.5000000000 	loss_mse 0.0110706766 	loss 18488030.0000000000 	inference time 0.1974707842 	time: 3.3810s 	
37 train	 	loss_kl -0.6890510440 	acc 0.5049319728 	auroc 0.5036020195 	loss_nll 14436936.8000000007 	loss_mse 0.0086448723 	loss 14436935.8000000007 	inference time 0.0997260571 	time: 0.6861s 	
37 validate	 	loss_kl -0.6971352398 	acc 0.4997767857 	auroc 0.4973995955 	loss_nll 18114779.5000000000 	loss_mse 0.0108471746 	loss 18114779.0000000000 	inference time 0.2338734865 	time: 3.6122s 	
38 train	 	loss_kl -0.7027903199 	acc 0.5048894558 	auroc 0.5036993079 	loss_nll 14300193.1999999993 	loss_mse 0.0085629899 	loss 14300192.1999999993 	inference time 0.1356368065 	time: 0.9016s 	
38 validate	 	loss_kl -0.7117472291 	acc 0.4997767857 	auroc 0.4974844827 	loss_nll 18364642.0000000000 	loss_mse 0.0109967920 	loss 18364641.5000000000 	inference time 0.1820125580 	time: 3.7230s 	
39 train	 	loss_kl -0.7182989001 	acc 0.5047831633 	auroc 0.5038639295 	loss_nll 14179864.5999999996 	loss_mse 0.0084909365 	loss 14179863.5999999996 	inference time 0.1314424038 	time: 0.8378s 	
39 validate	 	loss_kl -0.7283856571 	acc 0.4997767857 	auroc 0.4977186332 	loss_nll 17876543.0000000000 	loss_mse 0.0107045174 	loss 17876542.5000000000 	inference time 0.2583090067 	time: 3.5186s 	
40 train	 	loss_kl -0.7355716705 	acc 0.5046556122 	auroc 0.5039371555 	loss_nll 13888281.1999999993 	loss_mse 0.0083163360 	loss 13888280.1999999993 	inference time 0.1055969238 	time: 0.7016s 	
40 validate	 	loss_kl -0.7462725937 	acc 0.4997767857 	auroc 0.4981159581 	loss_nll 17182014.0000000000 	loss_mse 0.0102886315 	loss 17182013.5000000000 	inference time 0.2064479589 	time: 3.6906s 	
41 train	 	loss_kl -0.7536780357 	acc 0.5042304422 	auroc 0.5031701502 	loss_nll 13534451.4000000004 	loss_mse 0.0081044623 	loss 13534450.4000000004 	inference time 0.1380310059 	time: 0.9315s 	
41 validate	 	loss_kl -0.7648366392 	acc 0.4985863095 	auroc 0.4980314264 	loss_nll 17297540.0000000000 	loss_mse 0.0103578074 	loss 17297539.5000000000 	inference time 0.2202683687 	time: 3.2189s 	
42 train	 	loss_kl -0.7719638824 	acc 0.5059523810 	auroc 0.5038542534 	loss_nll 13366752.8000000007 	loss_mse 0.0080040430 	loss 13366751.8000000007 	inference time 0.1314395428 	time: 0.8258s 	
42 validate	 	loss_kl -0.7814068198 	acc 0.4985863095 	auroc 0.4978894739 	loss_nll 17137522.0000000000 	loss_mse 0.0102619887 	loss 17137521.5000000000 	inference time 0.2642915249 	time: 3.5156s 	
43 train	 	loss_kl -0.7859142542 	acc 0.5057823129 	auroc 0.5039351683 	loss_nll 13066771.8000000007 	loss_mse 0.0078244140 	loss 13066770.8000000007 	inference time 0.0971325874 	time: 0.6572s 	
43 validate	 	loss_kl -0.7915840447 	acc 0.4985863095 	auroc 0.4983435086 	loss_nll 16620346.0000000000 	loss_mse 0.0099523035 	loss 16620345.5000000000 	inference time 0.1948682070 	time: 3.1007s 	
44 train	 	loss_kl -0.7926869273 	acc 0.5076743197 	auroc 0.5039149090 	loss_nll 12718582.8000000007 	loss_mse 0.0076159179 	loss 12718581.8000000007 	inference time 0.1190811157 	time: 0.8916s 	
44 validate	 	loss_kl -0.7926499844 	acc 0.4973958333 	auroc 0.4987053454 	loss_nll 16384986.0000000000 	loss_mse 0.0098113688 	loss 16384985.5000000000 	inference time 0.1396262646 	time: 3.0765s 	
45 train	 	loss_kl -0.7903072357 	acc 0.5061011905 	auroc 0.5040932425 	loss_nll 12426160.0000000000 	loss_mse 0.0074408143 	loss 12426159.0000000000 	inference time 0.1122941017 	time: 0.8517s 	
45 validate	 	loss_kl -0.7842551470 	acc 0.4973958333 	auroc 0.4987975434 	loss_nll 15995006.0000000000 	loss_mse 0.0095778476 	loss 15995005.5000000000 	inference time 0.2089407444 	time: 3.1177s 	
46 train	 	loss_kl -0.7778313041 	acc 0.5061011905 	auroc 0.5041542058 	loss_nll 12077256.8000000007 	loss_mse 0.0072318902 	loss 12077255.8000000007 	inference time 0.1274525642 	time: 0.9375s 	
46 validate	 	loss_kl -0.7674066126 	acc 0.4973958333 	auroc 0.4988326761 	loss_nll 15623053.5000000000 	loss_mse 0.0093551222 	loss 15623052.5000000000 	inference time 0.1306501627 	time: 3.0808s 	
47 train	 	loss_kl -0.7609458089 	acc 0.5054634354 	auroc 0.5032017357 	loss_nll 11850877.4000000004 	loss_mse 0.0070963333 	loss 11850876.4000000004 	inference time 0.1045203686 	time: 0.8088s 	
47 validate	 	loss_kl -0.7518188655 	acc 0.4973958333 	auroc 0.4992654891 	loss_nll 15992836.0000000000 	loss_mse 0.0095765488 	loss 15992835.5000000000 	inference time 0.0897593498 	time: 3.0808s 	
48 train	 	loss_kl -0.7472875476 	acc 0.5060586735 	auroc 0.5037118019 	loss_nll 11461429.5999999996 	loss_mse 0.0068631315 	loss 11461428.5999999996 	inference time 0.1063149929 	time: 0.8029s 	
48 validate	 	loss_kl -0.7410384119 	acc 0.4973958333 	auroc 0.5000308953 	loss_nll 14922428.5000000000 	loss_mse 0.0089355856 	loss 14922427.5000000000 	inference time 0.1580781937 	time: 3.1087s 	
49 train	 	loss_kl -0.7382035375 	acc 0.5062925170 	auroc 0.5040908366 	loss_nll 11185398.8000000007 	loss_mse 0.0066978437 	loss 11185397.8000000007 	inference time 0.1109037876 	time: 0.8467s 	
49 validate	 	loss_kl -0.7357920110 	acc 0.4973958333 	auroc 0.4999880962 	loss_nll 14955670.5000000000 	loss_mse 0.0089554908 	loss 14955669.5000000000 	inference time 0.0897597075 	time: 3.1157s 	
50 train	 	loss_kl -0.7363266945 	acc 0.5058460884 	auroc 0.5038001692 	loss_nll 11031668.5999999996 	loss_mse 0.0066057893 	loss 11031667.5999999996 	inference time 0.1196830273 	time: 0.8946s 	
50 validate	 	loss_kl -0.7380276620 	acc 0.4973958333 	auroc 0.5001443151 	loss_nll 14623612.5000000000 	loss_mse 0.0087566543 	loss 14623611.5000000000 	inference time 0.1800186634 	time: 3.3790s 	
51 train	 	loss_kl -0.7394914389 	acc 0.5058886054 	auroc 0.5040456095 	loss_nll 10711988.4000000004 	loss_mse 0.0064143644 	loss 10711987.4000000004 	inference time 0.1192813396 	time: 0.8348s 	
51 validate	 	loss_kl -0.7417681217 	acc 0.4973958333 	auroc 0.4996833249 	loss_nll 14175193.0000000000 	loss_mse 0.0084881387 	loss 14175192.0000000000 	inference time 0.2099382877 	time: 3.1276s 	
52 train	 	loss_kl -0.7409036279 	acc 0.5065263605 	auroc 0.5049742374 	loss_nll 10639892.8000000007 	loss_mse 0.0063711928 	loss 10639891.8000000007 	inference time 0.1378251553 	time: 0.9594s 	
52 validate	 	loss_kl -0.7379294038 	acc 0.4991815476 	auroc 0.4992223346 	loss_nll 13772630.0000000000 	loss_mse 0.0082470833 	loss 13772629.0000000000 	inference time 0.1959757805 	time: 3.1845s 	
53 train	 	loss_kl -0.7337222695 	acc 0.5087159864 	auroc 0.5052465174 	loss_nll 10368418.1999999993 	loss_mse 0.0062086334 	loss 10368417.1999999993 	inference time 0.1410170078 	time: 0.9774s 	
53 validate	 	loss_kl -0.7253126800 	acc 0.4991815476 	auroc 0.4999240754 	loss_nll 13802771.0000000000 	loss_mse 0.0082651323 	loss 13802770.0000000000 	inference time 0.1376315355 	time: 3.0618s 	
54 train	 	loss_kl -0.7175660849 	acc 0.5086096939 	auroc 0.5052956961 	loss_nll 10180118.1999999993 	loss_mse 0.0060958791 	loss 10180117.1999999993 	inference time 0.1320406914 	time: 0.9474s 	
54 validate	 	loss_kl -0.7051169574 	acc 0.4991815476 	auroc 0.4997254130 	loss_nll 13543298.5000000000 	loss_mse 0.0081097598 	loss 13543297.5000000000 	inference time 0.1874984503 	time: 3.0688s 	
55 train	 	loss_kl -0.6952411532 	acc 0.5085884354 	auroc 0.5052601199 	loss_nll 9777251.8000000007 	loss_mse 0.0058546424 	loss 9777250.8000000007 	inference time 0.1320408344 	time: 0.9764s 	
